#[Parameters]
# Name = 'NoName'
# ShotNo =000000
# Date = '08/25/2026 13:09'
# DimNo = 3
# DimName = 'frame','x','y'
# DimSize = 50,128,12
# DimUnit = 'No.','pixel','pixel'
# ValNo = 1
# ValName = 'count'
# ValUnit = 'cnt'
#[Comments]
# SubShotno = 001
# Sec_from_epoch = 1787626403
# Exposure_Sec =    0.2000
# ExposureDelay_Sec =    0.2000
# CCDsetgain = 10
# EMRealGain = 1.000000
# PreAmpGain = 4.600000
# KineticCycleTime =    0.20006
#[data]
0,73,2,1589.00
0,73,3,1619.00
0,73,4,1581.00
0,73,5,1526.00
0,73,6,1537.00
0,73,7,1500.00
0,73,8,1519.00
0,73,9,1501.00
0,73,10,1523.00
0,73,11,1499.00
0,74,0,1576.00
0,74,1,1624.00
0,74,2,1585.00
0,74,3,1586.00
0,74,4,1599.00
0,74,5,1559.00
0,74,6,1545.00
0,74,7,1508.00
0,74,8,1535.00
0,74,9,1520.00
0,74,10,1503.00
0,74,11,1515.00
0,75,0,1623.00
0,75,1,1632.00
0,75,2,1602.00
0,75,3,1597.00
0,75,4,1579.00
0,75,5,1543.00
0,75,6,1565.00
0,75,7,1515.00
0,75,8,1541.00
0,75,9,1533.00
0,75,10,1509.00
0,75,11,1486.00
0,76,0,1611.00
0,76,1,1633.00
0,76,2,1597.00
0,76,3,1615.00
0,76,4,1583.00
0,76,5,1542.00
0,76,6,1591.00
0,76,7,1517.00
0,76,8,1510.00
0,76,9,1509.00
0,76,10,1503.00
0,76,11,1515.00
0,77,0,1607.00
0,77,1,1634.00
0,77,2,1582.00
0,77,3,1592.00
0,77,4,1615.00
0,77,5,1566.00
0,77,6,1532.00
0,77,7,1533.00
0,77,8,1512.00
0,77,9,1543.00
0,77,10,1541.00
0,77,11,1490.00
0,78,0,1607.00
0,78,1,1606.00
0,78,2,1612.00
0,78,3,1606.00
0,78,4,1571.00
0,78,5,1531.00
0,78,6,1564.00
0,78,7,1534.00
0,78,8,1525.00
0,78,9,1498.00
0,78,10,1548.00
0,78,11,1494.00
0,79,0,1589.00
0,79,1,1618.00
0,79,2,1613.00
0,79,3,1651.00
0,79,4,1564.00
0,79,5,1594.00
0,79,6,1573.00
0,79,7,1524.00
0,79,8,1528.00
0,79,9,1513.00
0,79,10,1523.00
0,79,11,1497.00
0,80,0,1705.00
0,80,1,1674.00
0,80,2,1660.00
0,80,3,1620.00
0,80,4,1577.00
0,80,5,1584.00
0,80,6,1572.00
0,80,7,1551.00
0,80,8,1524.00
0,80,9,1535.00
0,80,10,1536.00
0,80,11,1470.00
0,81,0,2480.00
0,81,1,2139.00
0,81,2,1978.00
0,81,3,1775.00
0,81,4,1647.00
0,81,5,1607.00
0,81,6,1572.00
0,81,7,1513.00
