#[Parameters]
# Name = 'NoName'
# ShotNo =000000
# Date = '08/25/2026 13:08'
# DimNo = 3
# DimName = 'frame','x','y'
# DimSize = 50,128,12
# DimUnit = 'No.','pixel','pixel'
# ValNo = 1
# ValName = 'count'
# ValUnit = 'cnt'
#[Comments]
# SubShotno = 001
# Sec_from_epoch = 1787626848
# Exposure_Sec =    0.2000
# ExposureDelay_Sec =    0.2000
# CCDsetgain = 10
# EMRealGain = 1.000000
# PreAmpGain = 4.500000
# KineticCycleTime =    0.20006
#[data]
0,0,0,2102.00
0,0,1,2212.00
0,0,2,2167.00
0,0,3,2224.00
0,0,4,2222.00
0,0,5,2173.00
0,0,6,2235.00
0,0,7,2195.00
0,0,8,2195.00
0,0,9,2216.00
0,0,10,2279.00
0,0,11,2174.00
0,1,0,2118.00
0,1,1,2171.00
0,1,2,2162.00
0,1,3,2203.00
0,1,4,2224.00
0,1,5,2222.00
0,1,6,2233.00
0,1,7,2241.00
0,1,8,2189.00
0,1,9,2262.00
0,1,10,2229.00
0,1,11,2149.00
0,2,0,2138.00
0,2,1,2194.00
0,2,2,2215.00
0,2,3,2217.00
0,2,4,2233.00
0,2,5,2247.00
0,2,6,2210.00
0,2,7,2156.00
0,2,8,2247.00
0,2,9,2308.00
0,2,10,2237.00
0,2,11,2263.00
0,3,0,2273.00
0,3,1,2279.00
0,3,2,2279.00
0,3,3,2335.00
0,3,4,2284.00
0,3,5,2289.00
0,3,6,2305.00
0,3,7,2283.00
0,3,8,2340.00
0,3,9,2333.00
0,3,10,2423.00
0,3,11,2441.00
0,4,0,2671.00
0,4,1,2832.00
0,4,2,2752.00
0,4,3,2755.00
0,4,4,2675.00
0,4,5,2676.00
0,4,6,2794.00
0,4,7,2782.00
0,4,8,2748.00
0,4,9,2989.00
0,4,10,2999.00
0,4,11,3059.00
0,5,0,3478.00
0,5,1,3716.00
0,5,2,3567.00
0,5,3,3629.00
0,5,4,3487.00
0,5,5,3545.00
0,5,6,3855.00
0,5,7,3693.00
0,5,8,3631.00
0,5,9,3934.00
0,5,10,4184.00
0,5,11,4201.00
0,6,0,4550.00
0,6,1,4782.00
0,6,2,4725.00
0,6,3,4866.00
0,6,4,4550.00
0,6,5,4638.00
0,6,6,4924.00
0,6,7,4779.00
0,6,8,4588.00
0,6,9,5166.00
0,6,10,5276.00
0,6,11,5335.00
0,7,0,5336.00
0,7,1,5665.00
0,7,2,5794.00
0,7,3,6090.00
0,7,4,5631.00
0,7,5,5511.00
0,7,6,5962.00
0,7,7,5710.00
0,7,8,5453.00
0,7,9,6024.00
0,7,10,6103.00
0,7,11,6114.00
0,8,0,5939.00
0,8,1,6247.00
0,8,2,6425.00
0,8,3,6595.00
0,8,4,6335.00
0,8,5,6265.00
0,8,6,6675.00
0,8,7,6438.00
0,8,8,6180.00
0,8,9,6809.00
0,8,10,6773.00
0,8,11,6755.00
0,9,0,6452.00
0,9,1,6694.00
0,9,2,6673.00
0,9,3,7245.00
0,9,4,6826.00
0,9,5,6939.00
0,9,6,7350.00
0,9,7,6797.00
0,9,8,6577.00
0,9,9,7354.00
0,9,10,7123.00
0,9,11,7230.00
0,10,0,6693.00
0,10,1,6987.00
0,10,2,7158.00
0,10,3,7712.00
0,10,4,7254.00
0,10,5,7236.00
0,10,6,7733.00
0,10,7,7166.00
